episode,update,reward,success,steps,minimum_distance,target_x,target_y,target_z
267,27,23.919947390367525,1,71,0.01533084762709591,0.5720071049121245,0.24698467635314103,1.0297428252137455
268,27,0.6288953174699523,0,120,0.007746040041474152,0.5853628511632704,0.1425014538924323,1.1300955361655078
269,27,18.22744581468875,1,42,0.011610424355219046,0.5613784206962231,0.27055351237813136,1.0806778757268523
270,27,10.422505458741082,0,120,0.010677746103859404,0.5687670449613889,0.17701131312165017,1.0078634828324728
271,27,16.92574021455509,1,118,0.009622979192835888,0.5701191573275891,0.2704746623281484,1.0318942186653448
272,27,19.812872598139215,1,38,0.017004151067959522,0.4779144435426973,0.29473455403814364,0.7968972984017327
273,28,20.36946491300566,1,26,0.02821033714581894,0.564753616880566,0.14884215952064392,0.9455684765202733
274,28,22.15434071705013,1,58,0.014446167028120533,0.5785254309070064,0.10768353354519528,1.0665670057928796
275,28,-3.416011493999524,0,120,0.029037991430927983,0.5594360454434061,0.22237318669371714,1.183501375690675
276,28,19.217195085463914,1,72,0.014222672771578291,0.5893840775908368,0.12749204457244215,1.079065117182015
277,28,20.5589920007942,1,86,0.010161836921194515,0.5787416941779706,0.13751234286354275,1.126447900760757
278,28,7.735917873363298,0,120,0.014152259944953892,0.4998304084416876,0.11918811787012555,0.808336076681654
279,28,28.568282805770338,1,84,0.012178080036992861,0.5454053465129234,0.2922095822159292,1.0817185351991394
280,28,20.882323189702696,1,74,0.015984163348936577,0.5824510278460555,0.20381680894044812,1.0355562689113085
281,28,21.269482839558364,1,40,0.01949240670341162,0.5610589119683788,0.14200097155289554,0.9894563177965469
282,28,22.66575708934881,1,80,0.026121246206203003,0.5705090636021809,0.18437470614920243,0.9713031463295977
283,28,18.971205362426886,1,46,0.016857454208595114,0.5383856036916571,0.3226190535802044,0.9755897736829675
284,28,16.46325161356425,1,91,0.01668225325300052,0.5655526541331498,0.21497365288650105,1.1902877055284864
285,28,14.726989618332077,0,120,0.011790307216947502,0.5627494533608866,0.1301965487433658,0.9367674491313973
286,29,28.105258578948217,1,98,0.01774529171891556,0.5671246652167486,0.2514892059283658,0.9890530707908493
287,29,22.230717437937425,1,51,0.014802027377159886,0.5666191166752759,0.1618364595258448,0.9419934449379078
288,29,22.433084893969188,1,46,0.02185524554437843,0.5481959330819388,0.2520462590274485,0.9173338766467899
289,29,21.954865466164662,1,66,0.02145004413573226,0.5514741798296855,0.048560872364966506,1.2003444223694026
290,29,20.04101344295783,1,88,0.014182495373796742,0.5786017178846344,0.041292053274562424,1.0523889564005828
291,29,11.829114839991261,0,120,0.009306020066702794,0.5550939591455423,0.171900605418427,1.235085927462182
292,29,17.54736750845067,1,54,0.005090557705354431,0.575315320878775,0.23401317806664118,1.1288686852188528
293,29,21.97516733997745,0,120,0.004484320265127823,0.507703389760293,0.12795803927474514,0.8058286040966396
294,29,22.3751522600867,1,57,0.023688861234766385,0.5788892001066536,0.21064606462866428,1.0273175118399163
295,29,20.814294751957426,1,26,0.03023376095874381,0.5669620335282413,0.08945045645643333,1.0370991958277491
296,29,22.409091694270103,1,39,0.020454882057866962,0.5385947047000764,0.05404801830400647,0.931941524162994
297,29,21.90795978385622,1,64,0.011204616037082045,0.5758888853923919,0.2284106829850171,1.006188478816123
298,29,5.810199679156443,0,120,0.02332363812027043,0.5784041282717739,0.1491614173433341,1.138518810570567
299,29,28.3463992161833,1,79,0.007826584645164019,0.5282659316458256,0.3140468998606421,0.9704485055925863
300,30,20.486333415895327,1,27,0.03118994338002874,0.5824358913519535,0.17307297744982744,1.0301146648498507
301,30,27.526122919902285,1,53,0.01284470710523755,0.5540396297005329,0.22398662906469521,0.9257397342297489
302,30,21.836659117433797,1,58,0.009524296722304364,0.5748512215829199,0.04746400346487153,1.1323899896656435
303,30,16.118517844724888,1,74,0.015137527324879177,0.5793459606170821,0.16656352261313692,0.9961681057853193
304,30,23.203168481948715,1,65,0.007476247276377007,0.5606695718628981,0.13474109614990346,0.9415419576540321
305,30,25.874723559444554,1,54,0.011458184667114993,0.5646371439780811,0.1593883004489799,1.1517492236114193
306,30,19.944072596977914,1,58,0.01518872044378073,0.5857906277212708,0.10658678441504212,1.1199197572602768
307,30,22.085499442050363,1,71,0.009410450026786544,0.5777824325330843,0.20441739476485596,1.1234114701112932
308,30,20.56750662185556,1,25,0.01569680697777606,0.49599992453842884,0.10726793310280294,0.7942570519833573
309,30,28.253044924917674,1,68,0.011722919339522027,0.5637983526489103,0.10656485300714386,1.1651490901778467
310,30,24.520008697603775,1,56,0.020741903799280273,0.5633307948956797,0.061943464682111975,1.1400285194922142
311,30,20.10978772897254,1,27,0.016004112849520385,0.5431739540645871,0.12583413616298736,0.9427526230609222
312,30,22.595389143716496,1,45,0.0221664287819058,0.5723305194843958,0.10959154536823948,1.0893880016661117
313,30,20.668803549612882,1,23,0.013459290996042749,0.5380455699375898,0.20369399792426535,0.9318814132486093
314,30,26.19555056224904,1,77,0.009357047196549811,0.5854333842781293,0.15764032840136702,1.0348605743481203
315,30,23.048727623513855,1,53,0.010228657037625726,0.4957256536836301,0.28742598790939355,0.8177853967588437
316,30,18.52134138231777,1,38,0.02554832362267269,0.5867559566639677,0.12572400328598826,1.034705509540894
317,30,20.959530347967924,1,31,0.02403453171392581,0.5286532709217172,0.25461407102943123,0.8661454962316022
318,30,27.732729390347714,1,73,0.01870079008172321,0.5691313772028836,0.2140446541874599,1.0221546794349083
319,30,25.172582520547575,1,39,0.01639357757691525,0.5734241015555075,0.12250939831365266,1.0407100504794153
320,31,27.980300346329784,1,96,0.007296085408707803,0.5828975111427059,0.10222168614708892,1.058832018466492
321,31,23.772489112244344,1,60,0.015780668842070144,0.5762476866201572,0.14145288156784647,0.9952206395959273
322,31,20.407355342911035,1,33,0.012227315558552181,0.5243008071548255,0.2646285013294505,0.8970113357547992
323,31,19.67616458623025,1,28,0.0342764911477306,0.5688918696255205,0.18530863414376714,0.9672667399936625
324,31,22.757489999269218,1,37,0.006336022441693009,0.5645398718350834,0.11786210325913403,0.9748796508876827
325,31,20.403464538322687,1,34,0.02460948469974478,0.5764462180993473,0.08568932030841758,1.1389492561987686
326,31,20.856265731928083,1,41,0.018873258841929533,0.5726560200244747,0.16855644759218372,1.1476258141912297
327,31,21.984709507301034,1,65,0.01041671061539107,0.5136162451376535,0.29930481267545167,0.8695359510532307
328,31,22.508613223275745,1,61,0.018876543897487726,0.5814861002218099,0.23418153817932938,1.0709105964459416
329,31,24.116434337229265,1,38,0.020861753095000657,0.5370312892974861,0.0597182742522844,0.879615176209007
330,31,20.53266391668875,1,49,0.008065044780064567,0.5411032664021307,0.11872980454445198,0.8680322443966676
331,31,23.279382410477425,1,33,0.014794814061637471,0.5536272241907141,0.1519059030540726,0.9027936044161844
332,31,23.86286272168907,1,34,0.01674645015264537,0.575913522286516,0.21717965644091553,1.0439280939541467
333,31,22.43999795037359,1,41,0.028744917650982207,0.5805193258563932,0.1105387552302534,1.054010942297107
334,31,23.553597152164564,1,45,0.01453605217138513,0.5382704138634306,0.31106891491323396,0.9352971862145072
335,31,19.83877570770744,1,45,0.030575317468626195,0.5760898408062112,0.1902205086411616,1.1361471917896673
336,31,21.014305850826382,1,38,0.024339881568321266,0.581565453848971,0.19068111085538114,1.125252538379497
337,31,20.65651810655131,1,20,0.01802370814010101,0.5160763045880428,0.2186891488424975,0.8530920336358205
338,31,23.24733183695493,1,33,0.018856634678463706,0.5622454385389521,0.125777238537072,0.9243451955950525
339,31,20.50857024050663,1,29,0.029628735305356944,0.5623434405336567,0.1411681108574719,1.1635926211869831
340,31,26.63954237069622,1,75,0.010581993354595812,0.5686519357921391,0.1691887453585658,1.0548632474940969
341,31,23.2155340601634,1,33,0.00673014828426995,0.5604027387876083,0.15311101968874632,1.024683524266719
342,31,20.661428828496895,1,39,0.012204288419718157,0.5675030393733641,0.10953325158226673,1.0584314368958037
343,31,21.135515010750822,1,28,0.0316163827756187,0.5763612806766916,0.11982432613409008,0.9745287045405039
344,32,20.7927867866959,1,30,0.027740885463658008,0.554958243319304,0.2517563234573461,1.1419538665342608
345,32,20.34242108213636,1,26,0.028061673624267498,0.5526994475035951,0.26131640806435225,0.9741371874097133
346,32,18.94945466730875,1,29,0.03310906214759426,0.5459756550324533,0.10292819146873203,0.8786182331273131
347,32,21.160028206585597,1,57,0.010161211656263783,0.5229134422856039,0.14279862475637073,0.8588130812958547
348,32,25.672379785957887,1,48,0.007032854797948054,0.48501543481126674,0.1645290851497772,0.7676297621372983
349,32,21.43698997820608,1,36,0.026003966773908975,0.5632588970852543,0.07913046131566479,1.1795723180629376
350,32,28.693053019134823,1,119,0.008522083393418122,0.5629896717679126,0.2487159607995876,1.0205892952823319
351,32,20.94263044332055,1,25,0.03271931915144263,0.5734502526902803,0.13031904162163485,1.0332732856155247
352,32,20.99145957461421,1,45,0.006358300067859708,0.5635130315518124,0.1431873886831093,1.181333065948135
353,32,24.36623660830254,1,56,0.014397384686330592,0.47662267246307466,0.2869342447176906,0.7865092244609871
354,32,18.99454541905321,1,27,0.017293457118778704,0.4973977380160381,0.28387525429637384,0.8236021922810592
355,32,27.865319485252204,1,67,0.0071172169498487006,0.5385866402930648,0.22945393027524436,0.8768130637740755
356,32,22.20444069474825,1,60,0.016955228410838966,0.5533832585711076,0.1747742786973984,0.934578132948605
357,32,21.307907822512615,1,36,0.013746558888277834,0.560857615045827,0.05553452896860375,1.0911792368911628
358,32,17.30220076534257,1,47,0.005399059707163327,0.5309253162546461,0.2309697623217069,0.8724655903172668
359,32,13.532439342049312,0,120,0.002606416471584489,0.5811451698963717,0.07431795697572224,1.0164175621260907
360,32,20.84111021517207,1,25,0.032035269610353294,0.5767134380264151,0.19392887470198256,0.9852416815808099
361,32,21.368872362709467,1,32,0.026762080030519983,0.5465273074368379,-0.007778645695948853,1.1293268992981937
362,32,14.39258958175219,0,120,0.010374331718865508,0.5814909247160044,0.19372393217901285,1.0961035664906593
363,33,24.636285349436257,1,54,0.007121228871812598,0.5520166315841061,0.15855241457768926,0.9064440237214438
364,33,20.663702859581647,1,25,0.01476166189073559,0.5420739846073038,0.23346775344210335,0.96365463926924
365,33,20.26775509917145,1,51,0.010507840580299792,0.5785245294240701,0.17379178510668822,1.1140225205251815
366,33,21.963892492077566,1,30,0.012048015803891464,0.5453901844045779,0.15661628324519944,0.9151581876373696
367,33,25.13330857463496,1,42,0.018530238061149465,0.5611650656643847,0.18963987443806565,0.994810794141171
368,33,24.315754902772824,1,34,0.009542314331694605,0.5566631259945635,0.17209114319468938,0.9711884869526114
369,33,21.024137034314197,1,45,0.011553579813077511,0.5829191006240599,0.13239809391544538,1.1188755586738575
370,33,21.721555711824195,1,26,0.01844735664125267,0.5671385811940084,0.25136147653522706,1.0384925203259683
371,33,23.837137209678655,1,57,0.009417877770840851,0.5689220651807416,0.07959686783649582,1.0531147274991561
372,33,22.88610500048745,1,44,0.011415163524210747,0.5566790165335491,0.14771435763334861,0.9307332176833286
373,33,20.04333223725883,1,21,0.015785540342286693,0.4844832743640382,0.1970335717568261,0.7723763351952231
374,33,22.26032087341236,1,29,0.01099851225233044,0.546196191292194,0.24076898365847418,0.9166148109053206
375,33,20.76563969570937,1,46,0.01702031343084071,0.5130095848752716,0.22727824629179286,0.8323973810790458
376,33,21.49456780651346,1,32,0.023404730394240725,0.5511445208751029,0.2524472032608379,0.9614574916757965
377,33,24.333000060359204,1,52,0.011513664278460328,0.5368256156638919,0.22278470485887103,0.8944207702059491
378,33,21.536617537125323,1,41,0.025612209751006646,0.5710122191509261,0.12025014249200477,1.1361237793795653
379,33,24.821719938824636,1,40,0.009953633777301681,0.556415669865545,0.2591752463326753,1.01783844456179
380,33,23.207345879860632,1,42,0.008806576309150113,0.5660424747613048,0.14939158248537102,1.1851004088161217
381,33,24.093262871532854,1,38,0.02315975805168667,0.5781762277429239,0.19783135089559775,1.0087245889325482
382,33,21.846738832174776,1,30,0.023041104184236206,0.5440050291472214,0.11385013625099993,0.8965699611674315
383,33,22.280952097387747,1,34,0.02294291605716628,0.5587256053671602,0.04651139624566594,1.164148458660675
384,33,21.276097238069863,1,44,0.02631875896189088,0.5628652733723443,0.17216341907900487,0.9585662042772695
385,33,19.98948785443539,1,30,0.0190197125821401,0.5372925195967159,0.27148491513370976,0.9247286322755579
386,33,20.777370777227837,1,41,0.00923324222377581,0.543537841246782,0.1165033537262332,0.926847741572999
387,33,21.9005309072434,1,30,0.022445238951183943,0.5608408148190481,0.14481928807164032,0.9250092240147246
388,33,21.023475113148596,1,35,0.016967472622086123,0.5723821502956751,0.06875496184172473,1.0322829772105182
389,33,23.148816228280822,1,42,0.017934803140939225,0.5750228443830268,0.12484334628811318,0.978005639769854
390,34,21.340759218881956,1,38,0.00958819254316647,0.4781508548102873,0.23925514019273417,0.7719047381893258
391,34,20.20816373270766,1,28,0.020180511299567366,0.4565171694587909,0.2814990085805041,0.7565222020653203
392,34,22.177653323987926,1,50,0.014990829501945276,0.5447546997834528,0.10171480206161881,0.9606830006070862
393,34,21.438045406946735,1,37,0.017379529969614484,0.5692201143137855,0.16288105772815237,0.9715968620606027
394,34,20.50907511069316,1,29,0.017266493236678258,0.5660032702732091,0.17027001923551924,1.017494005543436
395,34,19.800721771944893,1,28,0.002890310004069614,0.49921181484857424,0.31432113315218674,0.8422121711330927
396,34,20.214080366072523,1,25,0.010071719703782733,0.5341154563685855,0.14737199377686153,0.8889646855709293
397,34,27.165472840382375,1,75,0.006978665419439014,0.5530368523046691,0.25221784227465965,0.9536982113885142
398,34,19.92705963624768,1,30,0.02170204002962383,0.5542517001538845,0.02337610496258522,1.1170340088778448
399,34,19.085008557465674,1,22,0.023217985951418007,0.4955218785072696,0.23062528443401498,0.8009648435251951
400,34,27.401046932741586,1,70,0.010051695922444408,0.5739165003338491,0.10513639233535473,1.1350882560636466
401,34,19.359352830758098,1,18,0.019706407972165118,0.4857936415392439,0.16769098419936254,0.7698636054370149
402,34,24.31252151811821,1,38,0.016582874962655376,0.5753214372213439,0.14699558818648847,1.1275777321490152
403,34,20.81191411084874,1,42,0.020089620502876975,0.5642809672798484,0.1519734734546881,0.9353323047942421
404,34,20.174625900797636,1,31,0.009912828101685934,0.5516900646021018,0.2001558331531174,0.9578554310487073
405,34,10.92251934937998,0,120,0.01601894941684941,0.5394096437585861,0.1768090013287127,1.2705017059603734
406,34,19.972446674514917,1,39,0.01785061241877875,0.5618472628811229,0.16162150659867744,1.1853772653954349
407,34,24.380652085362144,1,38,0.013431070381897194,0.5712857969837535,0.16601786372994531,1.092293353952847
408,34,23.29129590931793,1,56,0.017323694492458755,0.5817618593071824,0.14384629140370678,1.0044114942332072
409,34,21.15408932377481,1,26,0.0184533353574167,0.5529747672450271,0.2649314683385678,0.9793792300272859
410,34,28.3991196058061,1,56,0.004748960896826552,0.5661952902056988,0.23922035676084058,0.9820869962426343
411,34,21.017971295430414,1,25,0.014143179421045066,0.5488150929016876,0.10022042235666548,0.9431028133267144
412,34,23.16480231275431,1,74,0.013720159321305969,0.5830998723961617,0.1376435731895282,1.0191641177346458
413,34,23.27267052437744,1,32,0.012324217927961453,0.5312989303673946,0.22107599296083838,0.8982488417235982
414,35,21.8365092259087,1,33,0.02404026802555536,0.5800505650048866,0.12132645376263632,1.0822761968878616
415,35,21.522948421418434,1,30,0.01921245760810705,0.5583222917359756,0.15604698369484074,1.1890190724451672
416,35,25.801899324071755,1,51,0.011388676560221326,0.5665886727734764,0.17831350350789582,1.1809710363298462
417,35,24.930474074306552,1,49,0.009138229931269278,0.5265630839491077,0.2963445443750858,0.9383614487389904
418,35,24.434158082112187,1,63,0.011164807490929584,0.5829968075044862,0.18642109294917392,1.1274578327818876
419,35,19.125135678888995,1,22,0.030589548893960747,0.5025180258707007,0.1605774767515688,0.7924549887425333
420,35,22.275379623798962,1,23,0.017961807002196538,0.5441008857593193,0.21903848365030879,0.9065151497283985
421,35,20.68125602873927,1,24,0.027985712797924278,0.5470527889790481,0.2659566590118411,0.9751348844977924
422,35,26.519630082030336,1,61,0.009895013796490862,0.5805457539761556,0.08312206527963499,1.101977087211686
423,35,24.626192596764422,1,48,0.012385683055868122,0.5383359216426695,0.19736194326610157,0.8668074262096336
424,35,20.19381232283493,1,37,0.030506183308865724,0.5791913016729805,0.20681690429770183,1.0855871945926283
425,35,23.98748494840884,1,36,0.012401228615381912,0.5776514883683052,0.24297675286403667,1.071535509058499
426,35,30.504066722409934,1,80,0.006387903648988396,0.49981824713424383,0.2971078509819829,0.841677056589006
427,35,21.277384820439806,1,24,0.02367784923010431,0.5686189693489673,0.21049705928465146,1.0155863831580432
428,35,25.1428724647877,1,36,0.011007098487156095,0.5326380451615119,0.19133246652386426,0.8798500610828894
429,35,20.02591622061054,1,25,0.016284890642621345,0.474301058083393,0.2916443837913037,0.790145859592708
430,35,21.011809632591145,1,37,0.022250636693011125,0.5723202450155157,0.2048374702301466,0.9775977694655477
431,35,22.09575945351776,1,48,0.012161435317247386,0.5825613906295743,0.09253220746342435,1.1272507110686016
432,35,22.808687210857464,1,50,0.01308827919607702,0.5451450415952983,0.09649437940761899,0.8809218236432073
433,35,10.75801034511654,0,120,0.019584040900698783,0.5476058851952667,0.14320618788646053,1.2493215708383902
434,35,19.553434914022368,1,31,0.030491057810322703,0.5255134247119162,0.18810980060374344,0.8420765496898411
435,35,23.784743280628433,1,73,0.0025294451409371543,0.4951752287348744,0.1695552795735084,0.785294123955357
436,36,22.793753127621933,1,38,0.024073476627103626,0.5681327203855392,0.10164537738952767,0.9448423308234473
437,36,21.858855046119704,1,28,0.022077131145746214,0.5451675018472336,0.2405236308724922,0.9204456019933955
438,36,25.546210157636168,1,51,0.012882432545843748,0.5710271925963163,0.15751121660771572,1.0591356161734788
439,36,21.490548577395582,1,34,0.014642287312611697,0.5135470887459771,0.2573378563084411,0.849909686613442
440,36,19.854721804889124,1,53,0.014557303062147493,0.572770835313895,0.27207251858180154,1.0535588400115932
441,36,20.931209811830147,1,32,0.025642389659097823,0.5575337771009785,0.031292336184071276,1.099410137478119
442,36,23.382757617997726,1,39,0.009651746449936396,0.5590265998783334,0.10373121079694411,1.198688010204287
443,36,21.272974660560685,1,30,0.028709547147829837,0.5822701971495137,0.21890636806920657,1.0729739562053493
444,36,38.88934326086884,1,89,0.005259160834938162,0.5510746266782645,0.2674530992908075,0.9618663312972539
445,36,22.108831145500805,1,27,0.01961935888215242,0.5478648112485377,0.16360180651885342,0.908188611087077
446,36,26.218366883417175,1,62,0.016913234400739593,0.5661660868094404,0.13531864359628193,1.1725912998566488
447,36,23.384633694398488,1,40,0.015460575446672795,0.5796328919264603,0.20954189928223244,1.0440034280489132
448,36,21.85841071503351,1,26,0.010404766055919905,0.5377362535955612,0.14761386824902015,0.8928681636872089
449,36,22.21350438171989,1,34,0.015769828292450175,0.5699740533633599,0.2113949304980695,1.150013288712317
450,36,22.388295143151794,1,35,0.02381219909028214,0.5578902573416616,0.14880438929146594,0.923451129774909
451,36,23.251093056355742,1,34,0.02359826024267296,0.5471280691238309,0.1910217679563001,0.8962208109733252
452,36,22.423242336572326,1,39,0.018504511010741916,0.5509869400741492,0.17642890350524398,0.9222937961335816
453,36,20.5324792909706,1,27,0.03277269228149943,0.5647346651205924,0.05239318385569159,0.9967020292903468
454,36,19.297823067070716,1,30,0.01630512244437863,0.541343115110693,0.17781359598806593,0.8857397627464366
455,36,26.70347634384374,1,45,0.006657548753061881,0.5336027507135138,0.1972554033806787,0.8679800940864446
456,36,20.06311616228652,1,23,0.007552291389217584,0.5070214138752003,0.217534854318235,0.8207519381692234
457,36,20.30569050930629,1,33,0.020294514209878097,0.5407669047783459,0.11292753664116834,0.8876447848645582
458,36,20.761365604826814,1,33,0.02198451947676275,0.4667784443397166,0.23348683951976662,0.753047113476552
459,36,22.397379796251318,1,27,0.0231538547906719,0.5586833897858455,0.045852820813103046,1.0589804214563623
460,36,25.609813542851274,1,65,0.010052164510542394,0.58829259394682,0.14063194524687403,1.110230689618428
461,36,24.081799502359416,1,50,0.016310559878549135,0.587666215946273,0.1503069231199638,1.0449091638623305
462,37,25.803837710614054,1,69,0.0069454012215839165,0.5849234470533974,0.15626225566240232,1.0683803704518688
463,37,23.59058820485639,1,48,0.008010748302289107,0.5585688121893588,0.22520910303642871,0.9330787777973675
464,37,20.743384306310105,1,31,0.025419975307807045,0.540208651809372,0.2649161940924864,0.8990286056446565
465,37,24.279337856991468,1,34,0.013327971250179463,0.5695351653757407,0.059419743087634355,1.107276824827657
466,37,21.612132760534966,1,28,0.009809455967054272,0.5454387982615629,0.31566542381562773,0.9962262598456402
467,37,21.72607059957356,1,32,0.01902731569215152,0.5509969778682724,0.2814369263127733,1.0383745635959378
468,37,23.974215546103522,1,41,0.005023800774579139,0.566205085130756,0.2103979421308252,0.995051063755569
469,37,20.02377572574301,1,26,0.007036965316608733,0.4653912692172562,0.34964597395437175,0.810414394835179
470,37,24.45552010137905,1,37,0.017097483444838572,0.5812142167695427,0.12113335418603553,1.0419743300397972
471,37,20.553406702927152,1,25,0.02530521636005748,0.5587181014059107,0.20661914099326711,0.9316945085241863
472,37,21.40441558307074,1,25,0.03176025400014434,0.5656448605397423,0.057264076940697545,1.0788173480096996
473,37,20.79348430243177,1,36,0.0077985126251200075,0.5029027632980568,0.19086625132725013,0.8016908218494345
474,37,20.473844621406744,1,34,0.022081212184362643,0.5560097175240655,0.0465446330794372,1.007038767768935
475,37,21.874847733134764,1,26,0.010136110197569525,0.5490828568770012,0.05865566943296775,0.991127026227563
476,37,22.126898139747894,1,34,0.01470439744408115,0.5650352078386851,0.1202728831971988,1.0184507257819355
477,37,21.207583668970543,1,28,0.010626808483617274,0.5629882783455844,0.13517449950507743,1.0336261230836363
478,37,21.81095471230475,1,26,0.008788008436270676,0.5445383789455605,0.18798576622080368,0.9371738135423311
479,37,24.74637917699078,1,40,0.01411870342297603,0.5327998515591991,0.15529037196790635,0.8938548028411737
480,37,20.489211202422133,1,25,0.023471336067949836,0.5196928123905706,0.26147496373700047,0.8502942685285917
481,37,22.303877569293423,1,29,0.019686942144638165,0.5700505604689636,0.12127437603362948,1.004456089309887
482,37,21.063326018683384,1,35,0.018901235736658688,0.5739888275442936,0.0575340761486515,1.0057061598969057
483,37,21.897082520996605,1,37,0.02299016288967105,0.5851776137260094,0.12916966084381884,1.1287869246620303
484,37,19.825788897335293,1,30,0.020099439180273543,0.5481125715799282,0.25197021143851833,1.0029919169574941
485,37,20.900817979957598,1,28,0.027746632709372727,0.5648140046902521,0.11977724077487852,1.0794780914058555
486,37,24.44589057086798,1,47,0.014123952827384694,0.5692753580676516,0.10252339312473155,1.1419295120356454
487,37,20.163122259808187,1,52,0.010775960227209723,0.48634332616208426,0.29594233864223735,0.8077536364512844
488,37,24.53757556622405,1,57,0.0029492836573526597,0.5247630610377222,0.22768028273212226,1.2902868542422954
489,37,19.6468447872329,1,23,0.017713885222658435,0.49226379441277884,0.3311019446347843,0.8394047888788299
490,37,20.935363611090565,1,28,0.027305001157212697,0.5594594116937834,0.13178352193583368,0.9278003345751333
491,37,23.97407133835103,1,35,0.008681056873354838,0.5644034926236643,0.1539903158055667,1.0177549627500364
492,38,25.462800162394224,1,45,0.012415520729944528,0.5144776616671334,0.14372788508563916,0.8137737072869893
493,38,20.00065399603809,1,29,0.0290860346610574,0.5479686427094506,0.1909931344959369,0.8878902399066001
494,38,20.49213404916041,1,25,0.014072600603699408,0.5493374306465947,0.11146946818967807,0.9411472584403523
495,38,21.57438290797036,1,26,0.022385345832850706,0.5613933863652073,0.25330257884801355,1.0935696317541017
496,38,21.324206850612914,1,25,0.02251073470788919,0.5410712977238139,0.21132667420385665,0.9227724579910294
497,38,21.151060631029452,1,25,0.014766943439623594,0.5440706381535568,0.25771934141537534,0.9176507554485764
498,38,18.373328859487366,1,24,0.015373251524132232,0.47656596080104857,0.12729869789921847,0.7605153599851587
499,38,24.828344301996232,1,66,0.02286721635271123,0.5687873303923893,0.08503535571213618,0.9611612652388722
500,38,21.023867739536428,1,30,0.01454198235956965,0.5816223548541456,0.15236642896693042,1.0537383159578446
501,38,24.179123949247778,1,32,0.013462442066459766,0.5174136647003492,0.23896186936457006,0.8446144433397346
502,38,21.22555216063064,0,120,0.01249088879121018,0.5583227802991413,0.17298641335291898,1.2123222247242003
503,38,21.390105563264626,1,29,0.023674953646061623,0.5739031833080541,0.10451272762809216,1.1320004743862042
504,38,20.65189745464135,1,40,0.029865566986110172,0.5830382984787449,0.11613824023798108,1.0973429934410832
505,38,22.263275415631874,1,61,0.009111251883163371,0.573932903847648,0.06690870281381604,1.0688890610033903
506,38,22.560974825210415,1,34,0.005892153446943649,0.5434255354579357,0.0411179351699891,0.945257690559607
507,38,23.282044590698504,1,35,0.02087074949303421,0.573772344957684,0.17333429483254795,1.0284893915213906
508,38,23.182013716274987,1,41,0.007697870316293605,0.5625726878964911,0.14916780325086595,0.9502140283394815
509,38,31.950194538580845,1,77,0.0033308200100377328,0.5703943505145874,0.13315000123730664,0.9568508142440635
510,38,22.913694034748215,1,32,0.029791118477913017,0.4827573746243329,0.14022454959599917,0.7656104058107797
511,38,22.463879938385986,1,34,0.01337156666488379,0.5698605993893688,0.238213515099078,0.9846137756893097
512,38,20.958281724591515,1,29,0.010937615749357017,0.4960929503034442,0.1256465205190502,0.7944795112632013
513,38,23.81458807209927,1,37,0.008917339925906133,0.5539591008378444,0.15049481215856855,1.2152339308872222
514,38,22.546200641776235,1,33,0.02130936901390018,0.5707753409097586,0.21045982112035075,1.014703001349858
515,38,23.72239256622411,1,52,0.014392535449805169,0.5270382413160534,0.1316532353908232,0.8966694614761905
516,38,21.344929374140033,1,22,0.0011090015101900882,0.5351167069956534,0.14681056826378194,0.9118520711135876
517,39,40.67716857516608,1,105,0.004852644473296321,0.5493490178813025,0.2759833255387741,0.9351598291016423
518,39,29.84777146570002,1,62,0.004290698397807898,0.5800182886783346,0.18095403151883366,1.0890212347624868
519,39,19.790820601159325,1,46,0.01905496278660852,0.578441540213645,0.2061243183977639,1.0683926868870186
520,39,20.57874308175465,1,25,0.02050595199103172,0.5276319943855566,0.10373566456969506,0.9032513476022118
521,39,24.85113963298496,1,33,0.011919508757904615,0.5712728334407737,0.11000877461741619,1.0821362002907335
522,39,25.157243126212574,1,34,0.0074244161463069185,0.5540547249075432,0.1179020784807139,0.9385977311861377
523,39,21.109817895647154,1,47,0.007927760688292878,0.519915755110407,0.19827131813159507,0.8306565797835501
524,39,21.0082518671936,1,32,0.025674369523667494,0.5668257240227679,0.16194899347790706,0.9887689929369485
525,39,20.76097858320641,1,29,0.032583325885972944,0.563952238749835,0.06173478935086407,1.176727601767387
526,39,32.136927297265714,1,58,0.012586603790794995,0.5053367377439135,0.16120577458283028,0.7971117210136172
527,39,21.497606309579538,1,26,0.020620558431419547,0.5251720332044534,0.2602570550711644,0.8605419854382141
528,39,21.743236420623198,1,32,0.022765496888243815,0.5755423067920317,0.09445537863686844,1.0143945960551155
529,39,20.604290581834153,1,44,0.013661307829805265,0.5796041871837351,0.1666751502730742,0.9937381747011182
530,39,21.643745463905606,1,26,0.026207973253356512,0.5568169450219762,0.0013922742184980658,1.0804618118935987
531,39,23.39067785602377,1,43,0.013231355832676686,0.5593265286967316,0.017767706201769155,1.0969142193495838
532,39,22.923399474192735,1,36,0.011776814405010603,0.5741339323569848,0.10767796852400532,1.0489504669030656
533,39,21.317278715164875,1,40,0.020349134925554572,0.5752544947664425,0.0338200877419582,1.0368401501898383
534,39,20.980948419032075,1,21,0.00945515114916133,0.49753705989388886,0.2972050710775387,0.8427608979744763
535,39,26.25430652263805,1,51,0.007046850775146249,0.5704254024799869,0.24179621741973673,0.995003084990887
