time,phase,hand_x,hand_y,hand_z,target_x,target_y,target_z,distance,touched
5.301999999999638,TOUCH/HOLD,0.45340071457206527,0.17047372535843014,1.0413892691162032,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017398931881267455,1
5.303999999999638,TOUCH/HOLD,0.45340083037867607,0.1704752152040448,1.041389787121398,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017385710845391432,1
5.305999999999638,TOUCH/HOLD,0.45340094616607995,0.17047670286360622,1.0413903063266932,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017372497901193258,1
5.3079999999996375,TOUCH/HOLD,0.4534010619341496,0.17047818834054376,1.041390826727279,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017359293039085736,1
5.309999999999637,TOUCH/HOLD,0.45340117768275784,0.17047967163828104,1.041391348318359,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017346096249533393,1
5.311999999999637,TOUCH/HOLD,0.4534012934117782,0.1704811527602358,1.04139187109515,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001733290752306125,1
5.313999999999637,TOUCH/HOLD,0.453401409121085,0.17048263170981984,1.0413923950528787,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017319726850271709,1
5.315999999999637,TOUCH/HOLD,0.4534015248105522,0.17048410849043957,1.041392920186789,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001730655422179176,1
5.317999999999636,TOUCH/HOLD,0.45340164048005344,0.17048558310549486,1.0413934464921333,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017293389628345393,1
5.319999999999636,TOUCH/HOLD,0.4534017561294647,0.17048705555838048,1.0413939739641782,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017280233060692435,1
5.321999999999636,TOUCH/HOLD,0.45340187175866087,0.17048852585248483,1.041394502598203,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017267084509658961,1
5.323999999999636,TOUCH/HOLD,0.4534019873675167,0.17048999399119094,1.0413950323894992,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001725394396612791,1
5.3259999999996355,TOUCH/HOLD,0.45340210295590844,0.17049145997787588,1.0413955633333707,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001724081142104002,1
5.327999999999635,TOUCH/HOLD,0.45340221852371293,0.17049292381591089,1.0413960954251342,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001722768686539197,1
5.329999999999635,TOUCH/HOLD,0.4534023340708059,0.17049438550866178,1.0413966286601184,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017214570290240729,1
5.331999999999635,TOUCH/HOLD,0.45340244959706383,0.1704958450594881,1.0413971630336651,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001720146168669523,1
5.333999999999635,TOUCH/HOLD,0.45340256510236454,0.1704973024717441,1.0413976985411277,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017188361045925064,1
5.335999999999634,TOUCH/HOLD,0.4534026805865855,0.17049875774877832,1.041398235177872,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017175268359156232,1
5.337999999999634,TOUCH/HOLD,0.4534027960496041,0.17050021089393316,1.041398772939276,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017162183617670176,1
5.339999999999634,TOUCH/HOLD,0.45340291149129874,0.17050166191054578,1.0413993118207305,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017149106812800945,1
5.341999999999634,TOUCH/HOLD,0.45340302691154766,0.17050311080194747,1.0413998518176388,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017136037935935784,1
5.3439999999996335,TOUCH/HOLD,0.45340314231023,0.1705045575714636,1.0414003929254159,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017122976978520992,1
5.345999999999633,TOUCH/HOLD,0.4534032576872249,0.1705060022224145,1.0414009351394877,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.00171099239320625,1
5.347999999999633,TOUCH/HOLD,0.45340337304241124,0.17050744475811405,1.0414014784552954,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017096878788103811,1
5.349999999999633,TOUCH/HOLD,0.4534034883756689,0.17050888518187116,1.041402022868289,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001708384153826161,1
5.351999999999633,TOUCH/HOLD,0.4534036036868789,0.1705103234969888,1.041402568373933,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017070812174187905,1
5.353999999999632,TOUCH/HOLD,0.45340371897592036,0.1705117597067643,1.0414031149677025,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017057790687601733,1
5.355999999999632,TOUCH/HOLD,0.4534038342426751,0.1705131938144893,1.0414036626450849,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017044777070272874,1
5.357999999999632,TOUCH/HOLD,0.4534039494870235,0.17051462582345026,1.0414042114015807,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001703177131401059,1
5.359999999999632,TOUCH/HOLD,0.4534040647088475,0.17051605573692752,1.0414047612327009,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001701877341069216,1
